cos_day,rh_7d,rh_3d,RH2M,rh_lag_2,rh_lag_7,high_humidity,WS10M,wind_3d,sin_day,rh_lag_3,rain_14d,T2M,temp_lag_7,rain_lag_3,PRECTOTCORR,rain_3d,rain_7d,temp_range,rain_lag_1,month,date,target_3d,target_5d,target_7d,target_score_5d
-0.6584015846980489,84.69714285714285,87.3,87.33,87.09,85.09,1,4.8,5.550000000000001,-0.7526668275320083,80.73,26.450000000000003,27.15,27.31,2.29,9.25,22.01,25.849999999999994,0.7199999999999989,7.48,8,2009-08-20,1.0,1.0,1.0,0.9539194349772102
-0.64534811322955,85.20142857142856,87.74999999999999,88.44,87.48,84.91,1,5.58,5.593333333333335,-0.7638886127905429,87.09,37.91,27.05,27.33,5.28,11.52,28.25,37.10999999999999,0.5599999999999987,9.25,8,2009-08-21,1.0,1.0,1.0,0.9464419168069642
-0.6321034111873488,85.32142857142857,86.89333333333332,84.91,87.33,84.07,1,7.4,5.9266666666666685,-0.7748840413670406,87.48,46.940000000000005,27.55,27.32,7.48,9.07,29.84,45.42999999999999,0.4600000000000008,11.52,8,2009-08-22,1.0,1.0,1.0,0.9356875949575
-0.6186714032625032,85.49714285714286,85.28333333333332,82.5,88.44,81.27,1,7.76,6.913333333333334,-0.7856498550787144,87.33,49.06,27.71,27.71,9.25,2.2,22.79,47.09,0.389999999999997,9.07,8,2009-08-23,1.0,1.0,1.0,0.9225557426189792
-0.6050560696488494,85.89142857142856,83.63333333333333,83.49,84.91,80.73,1,7.92,7.693333333333335,-0.7961828637826154,88.44,51.05,27.53,27.8,11.52,2.12,13.39,46.92,0.3300000000000018,2.2,8,2009-08-24,1.0,1.0,1.0,0.9126144622839074
-0.5912614448635782,85.56714285714285,83.60333333333331,84.82,82.5,87.09,1,7.21,7.63,-0.8064799463209447,84.91,53.05,27.23,27.08,9.07,2.13,6.45,43.77,0.7600000000000016,2.12,8,2009-08-25,1.0,1.0,1.0,0.9110746109308914
-0.5772916165517278,84.89999999999999,83.70666666666665,82.81,83.49,87.48,1,7.62,7.583333333333335,-0.8165380514459157,82.5,54.33,27.81,26.98,2.2,1.41,5.66,37.69999999999999,0.360000000000003,2.13,8,2009-08-26,1.0,1.0,1.0,0.9108775099577052
-0.5631507242749187,84.12142857142855,83.16999999999999,81.88,84.82,87.33,1,8.17,7.666666666666668,-0.8263541987239094,83.49,54.82,27.84,27.15,2.12,0.52,4.06,28.96999999999999,0.3299999999999983,1.41,8,2009-08-27,1.0,1.0,1.0,0.9100275120108404
-0.5488429582847199,83.36,82.59999999999998,83.11,82.81,88.44,1,8.98,8.256666666666668,-0.8359254794186365,84.82,55.42,27.74,27.05,2.13,0.86,2.79,18.30999999999999,0.490000000000002,0.52,8,2009-08-28,1.0,1.0,1.0,0.9106557713628712
-0.5343725582809785,83.28428571428572,83.12333333333332,84.38,81.88,84.91,1,9.17,8.773333333333335,-0.8452490573530634,82.81,55.67,27.47,27.55,1.41,1.0,2.38,10.239999999999991,0.2399999999999984,0.86,8,2009-08-29,1.0,1.0,1.0,0.9181332895331172
-0.5197438121555157,83.35,83.48333333333332,82.96,83.11,82.5,1,8.9,9.016666666666667,-0.8543221697498269,81.88,56.08,27.71,27.71,0.52,0.95,2.81,8.989999999999991,0.5500000000000007,1.0,8,2009-08-30,1.0,1.0,1.0,0.9304644191680695
-0.5049610547215202,83.43999999999998,83.82,84.12,84.38,83.49,1,8.47,8.84666666666667,-0.8631421280499115,83.11,55.75,27.86,27.53,0.86,1.96,3.91,8.829999999999993,0.25,0.95,8,2009-08-31,1.0,1.0,1.0,0.9319919517102616
-0.4900286664290594,83.49714285714286,84.1,85.22,82.96,84.82,1,7.46,8.276666666666669,-0.8717063187093217,84.38,51.91,27.65,27.23,1.0,1.44,4.35,8.139999999999993,0.3299999999999983,1.96,9,2009-09-01,1.0,1.0,1.0,0.932977456576192
-0.4749510720670502,83.92142857142856,85.03999999999999,85.78,84.12,82.81,1,8.46,8.130000000000003,-0.8800122039735356,82.96,46.35,27.49,27.81,0.95,1.92,5.32,8.649999999999993,0.2399999999999984,1.44,9,2009-09-02,1.0,1.0,1.0,0.9331622387385536
-0.4597327394521046,84.37428571428572,85.34999999999998,85.05,85.22,81.88,1,9.95,8.623333333333335,-0.888057322629493,84.12,43.69,27.59,27.84,1.96,6.59,9.95,14.719999999999992,0.4800000000000004,1.92,9,2009-09-03,1.0,1.0,1.0,0.9340368743070668
-0.4443781781046134,84.64857142857143,85.28666666666665,85.03,85.78,83.11,1,10.17,9.526666666666667,-0.8958392907349089,85.22,43.04,27.82,27.74,1.44,10.87,19.380000000000003,24.73,0.5,6.59,9,2009-09-04,1.0,1.0,0.0,0.9337289040364636
-0.4288919379124841,84.5842857142857,84.67,83.93,85.05,84.38,1,10.03,10.050000000000002,-0.9033558023246842,85.78,36.21,27.84,27.47,1.92,2.24,19.7,25.96999999999999,0.2799999999999976,10.87,9,2009-09-05,1.0,1.0,0.0,0.926682544245062
-0.4132786077829044,84.84285714285714,84.57666666666665,84.77,85.03,82.96,1,8.87,9.69,-0.9106046300942162,85.05,35.760000000000005,27.68,27.71,6.59,1.75,14.86,26.77,0.25,2.24,9,2009-09-06,1.0,0.0,0.0,0.5136492423931343
-0.3975428142825566,84.73,84.00999999999999,83.33,83.93,84.12,1,7.46,8.786666666666669,-0.9175836260593934,85.03,35.75,27.72,27.86,10.87,2.11,6.100000000000001,26.919999999999995,0.3099999999999987,1.75,9,2009-09-07,1.0,0.0,0.0,0.5109760604442984
-0.3816892202666586,84.49857142857142,83.89999999999999,83.6,84.77,85.22,1,6.33,7.553333333333335,-0.9242907221930934,83.93,35.77,27.42,27.65,2.24,2.15,6.010000000000002,27.629999999999992,0.2600000000000015,2.11,9,2009-09-08,0.0,0.0,0.0,0.508820268550076
-0.3657225234972692,83.94857142857143,82.95333333333332,81.93,83.33,85.78,1,5.44,6.410000000000001,-0.9307239310379792,84.77,36.03,27.35,27.49,1.75,1.67,5.9300000000000015,27.379999999999995,0.490000000000002,2.15,9,2009-09-09,0.0,0.0,0.0,0.5062456370878331
-0.3496474552512282,83.32142857142857,82.06333333333333,80.66,83.6,85.05,1,5.25,5.673333333333335,-0.9368813462954316,83.33,36.38,27.4,27.59,2.11,0.87,4.690000000000001,21.66,1.3299999999999983,1.67,9,2009-09-10,0.0,0.0,0.0,0.5039050630312487
-0.333468778918187,82.26714285714286,80.07999999999998,77.65,81.93,85.03,0,3.89,4.860000000000002,-0.9427611433904206,83.6,35.81,27.5,27.82,2.15,0.29,2.830000000000002,11.079999999999991,0.5499999999999972,0.87,9,2009-09-11,0.0,0.0,0.0,0.5027470948137807
-0.3171912885891059,80.92,77.60333333333331,74.5,80.66,83.93,0,1.33,3.490000000000002,-0.9483615800121716,81.93,34.88,27.31,27.84,1.67,0.07,1.2300000000000018,8.909999999999993,0.3999999999999986,0.29,9,2009-09-12,0.0,0.0,0.0,0.5019463721102122
-0.300819807635668,79.83000000000001,76.42999999999999,77.14,77.65,84.77,0,2.56,2.593333333333335,-0.9536809966304456,80.66,33.93,27.5,27.68,0.87,0.0,0.3600000000000017,7.159999999999993,0.6700000000000017,0.07,9,2009-09-13,0.0,0.0,1.0,0.5021434730833984
-0.2843591872810036,79.02285714285713,76.44,77.68,74.5,83.33,0,4.04,2.643333333333335,-0.9587178169872964,77.65,31.99,27.96,27.72,0.29,0.02,0.0900000000000017,5.069999999999993,0.5399999999999991,0.0,9,2009-09-14,0.0,0.0,0.0,0.5021681107050466
-0.2678143051621748,78.49428571428572,78.24,79.9,77.14,83.6,0,3.71,3.4366666666666688,-0.9634705485641486,74.5,30.8,27.96,27.42,0.07,0.25,0.2700000000000018,3.169999999999993,0.6400000000000006,0.02,9,2009-09-15,0.0,1.0,1.0,0.9029072393544944
-0.2511900638848195,78.06285714285715,78.83,78.91,77.68,81.93,0,4.16,3.970000000000002,-0.9679377830240642,77.14,29.61,27.66,27.35,0.0,0.73,1.0000000000000018,2.229999999999993,1.25,0.25,9,2009-09-16,0.0,0.0,1.0,0.5040898451936107
-0.2344913895704105,77.57857142857144,78.69333333333333,77.27,79.9,80.66,0,4.56,4.143333333333335,-0.9721181966290612,77.68,23.24,27.81,27.4,0.02,0.22,1.2000000000000015,1.5799999999999927,0.3099999999999987,0.73,9,2009-09-17,1.0,1.0,1.0,0.9106064961195746
-0.2177232303965322,77.67142857142858,78.15999999999998,78.3,78.91,77.65,0,5.09,4.603333333333335,-0.9760105506323682,79.9,12.82,28.0,27.5,0.25,0.45,1.4000000000000017,1.739999999999993,0.4100000000000001,0.22,9,2009-09-18,0.0,1.0,1.0,0.922235453537552
-0.2008905551306352,78.37428571428572,78.32999999999998,79.42,77.27,74.5,0,5.68,5.110000000000002,-0.97961369164549,78.91,10.67,28.04,27.31,0.73,0.09,0.7600000000000018,1.759999999999993,0.4000000000000021,0.45,9,2009-09-19,1.0,1.0,1.0,0.9322999219808648
-0.1839983516576798,79.07714285714285,79.92666666666666,82.06,78.3,77.14,1,5.76,5.510000000000002,-0.9829265519799822,77.27,9.52,27.64,27.5,0.22,0.6,1.140000000000002,2.3599999999999928,0.3299999999999983,0.09,9,2009-09-20,1.0,1.0,1.0,0.9367346938775508
-0.1670516255021195,78.99857142857142,79.53666666666665,77.13,79.42,77.68,0,5.86,5.766666666666668,-0.9859481499638304,78.3,8.39,27.95,27.96,0.45,0.98,1.6700000000000017,3.3199999999999927,0.6099999999999994,0.6,9,2009-09-21,1.0,1.0,1.0,0.937412228472878
-0.1500553983446526,79.02285714285713,79.75333333333332,80.07,82.06,79.9,1,5.35,5.656666666666669,-0.9886775902323404,79.42,11.78,28.0,27.96,0.09,5.54,7.120000000000002,8.609999999999992,0.3999999999999986,0.98,9,2009-09-22,1.0,1.0,0.0,0.93682092555332
-0.1330147065341963,79.93857142857142,80.83999999999997,85.32,77.13,78.91,1,4.18,5.130000000000002,-0.9911140639934546,82.06,20.28,27.46,27.66,0.6,10.17,16.69,18.05,0.9000000000000021,5.54,9,2009-09-23,1.0,1.0,1.0,0.9366607810126062
-0.1159345995955006,81.46714285714286,84.45333333333332,87.97,80.07,77.27,1,4.72,4.750000000000001,-0.9932568492674144,77.13,27.8,26.89,27.81,0.98,8.39,24.1,26.219999999999995,0.509999999999998,10.17,9,2009-09-24,1.0,0.0,1.0,0.531844125980372
-0.0988201387328721,82.75142857142858,86.85999999999997,87.29,85.32,78.3,1,5.02,4.6400000000000015,-0.9951053111006974,80.07,31.56,26.96,28.0,5.54,4.05,22.610000000000003,29.82,0.9199999999999982,8.39,9,2009-09-25,1.0,1.0,1.0,0.922432554510738
-0.0816763953304228,82.93999999999998,85.33333333333331,80.74,87.97,79.42,1,4.86,4.866666666666669,-0.99665890175417,85.32,32.13,27.79,28.04,10.17,0.64,13.080000000000002,30.37,0.5700000000000003,4.05,9,2009-09-26,0.0,1.0,1.0,0.7201166180758017
-0.0645084494493162,82.86999999999999,83.19999999999999,81.57,87.29,82.06,1,4.18,4.686666666666668,-0.9979171608653922,87.97,32.25,27.69,27.64,8.39,0.12,4.810000000000001,29.89,0.3399999999999998,0.64,9,2009-09-27,1.0,1.0,1.0,0.7241941444585882
-0.0473213883224323,83.32714285714285,80.87999999999998,80.33,80.74,77.13,1,4.25,4.430000000000002,-0.9988797155850336,87.29,33.080000000000005,27.98,27.95,4.05,0.85,1.6100000000000017,29.759999999999994,1.1599999999999966,0.12,9,2009-09-28,1.0,1.0,1.0,0.7282470332197265
-0.0301203048469083,83.10428571428572,80.13666666666666,78.51,81.57,80.07,0,5.28,4.570000000000003,-0.9995462806873572,80.74,34.459999999999994,28.43,28.0,0.64,1.63,2.6000000000000014,25.849999999999994,0.5100000000000016,0.85,9,2009-09-29,1.0,1.0,0.0,0.7306861577629039
-0.0129102960750088,82.61428571428571,80.24333333333333,81.89,80.33,85.32,1,6.55,5.360000000000002,-0.999916658654738,81.57,36.26,28.15,27.46,0.12,2.53,5.010000000000002,18.21,0.2699999999999996,1.63,9,2009-09-30,1.0,1.0,0.0,0.73088325873609
0.0043035382962438,81.77285714285713,80.82666666666665,82.08,78.51,87.97,1,7.49,6.440000000000002,-0.99999073973619,80.33,42.55,28.33,26.89,0.85,6.51,10.670000000000002,16.32999999999999,0.1500000000000021,2.53,10,2009-10-01,1.0,0.0,0.0,0.3296760152753254
0.0215160974362222,81.37142857142858,82.81666666666666,84.48,81.89,87.29,1,8.69,7.576666666666668,-0.9997685019798908,78.51,49.46,28.35,26.96,1.63,7.36,16.400000000000002,19.64,0.2399999999999984,6.51,10,2009-10-02,1.0,0.0,0.0,0.3272615283537962
0.0387222808921739,81.6842857142857,83.16333333333333,82.93,82.08,80.74,1,9.24,8.473333333333334,-0.9992500112396836,81.89,53.3,28.38,27.79,2.53,3.93,17.8,22.93,0.3500000000000014,7.36,10,2009-10-03,0.0,0.0,0.0,0.3194144458588264
0.055916990100603,81.67857142857143,82.97999999999999,81.53,84.48,81.57,1,9.49,9.140000000000002,-0.9984354211555644,82.08,54.8,28.5,27.69,6.51,2.1,13.390000000000002,24.91,0.4700000000000024,3.93,10,2009-10-04,0.0,0.0,0.0,0.310360119903092
0.0730951298980777,81.64571428571428,81.52,80.1,82.93,80.33,1,8.54,9.090000000000002,-0.9973249731081556,84.48,54.830000000000005,28.38,27.98,7.36,1.01,7.040000000000002,25.07,0.2300000000000004,2.1,10,2009-10-05,0.0,0.0,0.0,0.3055188272492095
0.0902516100310407,81.49428571428572,79.69333333333333,77.45,81.53,78.51,0,7.52,8.516666666666667,-0.9959189961471792,82.93,49.94,28.53,28.43,3.93,0.65,3.760000000000002,24.09,0.4400000000000013,1.01,10,2009-10-06,0.0,0.0,0.0,0.3029318769761425
0.107381346664163,80.15714285714286,76.69333333333333,72.53,80.1,81.89,0,5.96,7.340000000000001,-0.994217906893952,81.53,40.34,28.63,28.15,2.1,0.57,2.2300000000000018,22.129999999999992,0.3900000000000005,0.65,10,2009-10-07,0.0,0.0,0.0,0.301736952326202
0.1244792638867886,78.42,73.3,69.92,77.45,82.08,0,4.81,6.0966666666666685,-0.9922222094179324,80.1,32.09,28.45,28.33,1.01,0.14,1.3600000000000017,15.759999999999994,0.8399999999999999,0.57,10,2009-10-08,0.0,0.0,0.0,0.3010101424875785
0.141540295217043,76.04571428571428,70.10333333333334,67.86,72.53,84.48,0,3.54,4.770000000000002,-0.989932495087353,77.45,28.05,28.03,28.35,0.65,0.01,0.7200000000000017,8.409999999999993,0.6199999999999974,0.14,10,2009-10-09,0.0,0.0,0.0,0.3003449267030755
0.1585593851031347,73.16857142857143,66.85666666666665,62.79,69.92,82.93,0,2.25,3.533333333333335,-0.9873494423939864,72.53,27.41,28.06,28.38,0.57,0.0,0.1500000000000018,4.479999999999993,0.7399999999999984,0.01,10,2009-10-10,0.0,0.0,0.0,0.300197100973186
0.1755314904214277,69.67857142857143,62.58333333333332,57.1,67.86,81.53,0,1.48,2.423333333333335,-0.9844738167520924,69.92,27.29,28.25,28.5,0.14,0.0,0.0100000000000017,2.379999999999993,0.3299999999999983,0.0,10,2009-10-11,0.0,0.0,0.0,0.3002094197840101
0.1924515819708299,67.58714285714287,61.78333333333333,65.46,62.79,80.1,0,2.41,2.0466666666666686,-0.9813064702716092,67.86,26.48,28.17,28.38,0.01,0.04,0.0400000000000017,1.4099999999999928,0.6099999999999994,0.0,10,2009-10-12,0.0,0.0,0.0,0.3002094197840101
0.2093146459630488,67.58714285714287,66.67,77.45,57.1,77.45,0,3.21,2.3666666666666685,-0.9778483415056568,62.79,24.91,28.41,28.53,0.0,0.06,0.1000000000000017,0.8199999999999928,0.2899999999999991,0.04,10,2009-10-13,0.0,0.0,0.0,0.3006036217303823
0.226115685508288,68.25714285714285,73.37666666666665,77.22,65.46,72.53,0,3.96,3.193333333333335,-0.9741004551724206,57.1,22.41,28.59,28.63,0.0,0.03,0.1300000000000017,0.2799999999999929,0.6600000000000001,0.06,10,2009-10-14,0.0,0.0,0.0,0.300578984108734
0.2428497220959358,69.32285714285715,77.34999999999998,77.38,77.45,69.92,0,5.87,4.3466666666666685,-0.970063921851507,65.46,15.92,28.8,28.45,0.04,0.02,0.1100000000000017,0.1599999999999929,0.2699999999999996,0.03,10,2009-10-15,0.0,0.0,0.0,0.3005050712437892
0.2595117970697994,70.99142857142857,78.04666666666667,79.54,77.22,67.86,0,5.16,4.996666666666669,-0.965739937654855,77.45,8.579999999999998,28.43,28.03,0.06,0.02,0.0700000000000017,0.1699999999999928,0.389999999999997,0.02,10,2009-10-16,0.0,0.0,0.0,0.3004681148113168
0.2760969730974688,73.03142857142856,77.99666666666666,77.07,77.38,62.79,0,4.01,5.013333333333335,-0.9611297838723007,77.22,4.649999999999999,28.47,28.06,0.03,0.0,0.0400000000000017,0.1699999999999928,0.4400000000000013,0.02,10,2009-10-17,0.0,0.0,0.0,0.3004434771896686
0.2926003356333479,75.73857142857142,77.55333333333333,76.05,79.54,57.1,0,4.64,4.603333333333335,-0.9562348265919058,77.38,2.8699999999999983,28.38,28.25,0.02,0.32,0.3400000000000018,0.4899999999999929,0.4199999999999981,0.0,10,2009-10-18,0.0,0.0,0.0,0.3004188395680203
0.3090169943749472,77.41714285714285,76.77666666666666,77.21,77.07,65.46,0,5.84,4.830000000000002,-0.9510565162951536,79.54,1.879999999999998,28.48,28.17,0.02,0.02,0.3400000000000018,0.4699999999999929,0.5899999999999999,0.32,10,2009-10-19,0.0,0.0,0.0,0.3004188395680203
0.3253420847119795,76.24571428571429,74.16999999999999,69.25,76.05,77.45,0,5.85,5.443333333333335,-0.9455963874271428,77.07,1.2299999999999982,28.92,28.41,0.0,0.0,0.3400000000000018,0.4099999999999929,0.3399999999999998,0.02,10,2009-10-20,0.0,0.0,0.0,0.3000246376216482
0.341570769167856,75.09285714285714,71.86999999999999,69.15,77.21,77.22,0,5.86,5.850000000000001,-0.9398560579418952,76.05,0.6599999999999983,29.0,28.59,0.32,0.0,0.0200000000000017,0.3799999999999929,0.2300000000000004,0.0,10,2009-10-21,0.0,0.0,0.0,0.3
0.3576982388331254,74.37142857142858,70.24333333333333,72.33,69.25,77.38,0,5.63,5.780000000000001,-0.9338372288229252,77.21,0.5199999999999982,29.15,28.8,0.02,0.0,0.0,0.3599999999999929,0.5899999999999999,0.0,10,2009-10-22,0.0,0.0,0.0,0.3
0.3737197147904692,72.43285714285715,69.14999999999999,65.97,69.15,79.54,0,5.56,5.683333333333335,-0.9275416835791964,69.25,0.5099999999999982,29.2,28.43,0.0,0.0,0.0,0.3399999999999929,0.259999999999998,0.0,10,2009-10-23,0.0,0.0,0.0,0.3
0.3896304495307877,71.97285714285714,70.71666666666665,73.85,72.33,77.07,0,4.5,5.230000000000001,-0.9209712877166348,69.15,0.5099999999999982,28.59,28.47,0.0,0.0,0.0,0.3399999999999929,0.879999999999999,0.0,10,2009-10-24,0.0,0.0,0.0,0.3002586950273067
0.4054257283599973,71.15142857142857,70.03999999999999,70.3,65.97,76.05,0,4.12,4.726666666666669,-0.9141279881853336,72.33,0.5099999999999982,28.27,28.38,0.0,0.0,0.0,0.0199999999999928,0.5599999999999987,0.0,10,2009-10-25,0.0,0.0,0.0,0.3003079702706032
0.4211008707960891,70.38857142857144,72.00666666666666,71.87,73.85,77.21,0,4.47,4.363333333333335,-0.9070138128026362,65.97,0.4699999999999982,28.29,28.48,0.0,0.0,0.0,0.0,0.360000000000003,0.0,10,2009-10-26,0.0,0.0,0.0,0.3003202890814273
0.4366512319560638,70.56714285714285,70.88999999999999,70.5,70.3,69.25,0,4.08,4.223333333333335,-0.8996308696522434,73.85,0.4099999999999982,28.6,28.92,0.0,0.0,0.0,0.0,0.6199999999999974,0.0,10,2009-10-27,0.0,0.0,0.0,0.3003202890814273
0.4520722039323037,70.44857142857143,70.22999999999999,68.32,71.87,69.15,0,3.88,4.143333333333334,-0.8919813464595487,70.3,0.3799999999999982,28.99,29.0,0.0,0.0,0.0,0.0,0.740000000000002,0.0,10,2009-10-28,0.0,0.0,0.0,0.3003202890814273
0.467359217158002,70.63571428571429,70.82,73.64,70.5,72.33,0,3.81,3.923333333333335,-0.8840675099433637,71.87,0.5699999999999983,29.1,29.15,0.0,0.21,0.2100000000000017,0.2099999999999929,0.4500000000000028,0.0,10,2009-10-29,0.0,0.0,0.0,0.3003202890814273
0.4825077417612176,71.95571428571428,72.38999999999999,75.21,68.32,65.97,0,4.47,4.053333333333336,-0.8758917051442433,70.5,0.5899999999999982,29.1,29.2,0.0,0.04,0.2500000000000018,0.2499999999999929,0.5199999999999996,0.21,10,2009-10-30,0.0,0.0,0.0,0.3003202890814273
0.4975132889071803,71.63571428571429,73.48666666666666,71.61,73.64,73.85,0,4.19,4.156666666666669,-0.8674563547295971,68.32,0.5999999999999982,29.1,28.59,0.0,0.01,0.2600000000000018,0.2599999999999929,0.6999999999999993,0.04,10,2009-10-31,0.0,0.0,0.0,0.3000615940541206
0.5123714121284235,71.78571428571428,72.72333333333331,71.35,75.21,70.3,0,4.39,4.350000000000002,-0.858763958275803,73.64,0.2799999999999982,28.92,28.27,0.21,0.0,0.0500000000000017,0.2599999999999929,0.9600000000000009,0.01,11,2009-11-01,0.0,0.0,0.0,0.3000123188108241
0.5270777086423724,71.19000000000001,70.21999999999998,67.7,71.61,71.87,0,5.17,4.583333333333335,-0.8498170915275277,75.21,0.2599999999999982,29.11,28.29,0.04,0.0,0.0100000000000017,0.2599999999999929,0.5,0.0,11,2009-11-02,0.0,0.0,1.0,0.3000246376216482
0.5416278206559811,70.59,68.44999999999999,66.3,71.35,70.5,0,5.79,5.116666666666668,-0.8406184056344783,71.61,0.2599999999999982,29.11,28.6,0.01,0.0,0.0,0.2599999999999929,0.389999999999997,0.0,11,2009-11-03,0.0,0.0,1.0,0.3001724633515378
0.5560174366570446,70.58285714285714,67.42333333333333,68.27,67.7,68.32,0,5.54,5.500000000000003,-0.8311706263658079,71.35,0.2599999999999982,29.03,28.99,0.0,0.0,0.0,0.2599999999999929,0.4800000000000004,0.0,11,2009-11-04,0.0,1.0,1.0,0.7055557836816819
0.5702422926917867,70.37428571428572,68.91666666666666,72.18,66.3,73.64,0,5.8,5.710000000000002,-0.8214765533024145,67.7,0.2599999999999982,29.02,29.1,0.0,0.0,0.0,0.0499999999999929,0.5799999999999983,0.0,11,2009-11-05,0.0,1.0,0.0,0.7676918654785857
0.5842981736283683,70.27571428571429,71.65666666666665,74.52,68.27,75.21,0,5.63,5.656666666666669,-0.8115390590073611,66.3,0.2599999999999982,28.98,29.1,0.0,0.0,0.0,0.0099999999999928,0.7600000000000016,0.0,11,2009-11-06,1.0,1.0,0.0,0.7787911140311254
0.5981809144059158,71.17999999999999,74.88,77.94,72.18,71.61,0,5.83,5.753333333333335,-0.801361088174677,68.27,0.2799999999999982,28.95,29.1,0.0,0.02,0.0200000000000017,0.0199999999999928,0.5999999999999979,0.0,11,2009-11-07,1.0,0.0,0.0,0.382006323656223
0.6118864012687242,72.30571428571429,77.22999999999999,79.23,74.52,71.35,0,5.62,5.693333333333335,-0.7909456567567774,72.18,0.3999999999999982,28.85,28.92,0.0,0.12,0.1400000000000017,0.1399999999999928,0.5,0.02,11,2009-11-08,1.0,0.0,0.0,0.3827947275489672
0.6254105729852457,74.23714285714286,79.46333333333332,81.22,77.94,67.7,1,7.0,6.150000000000002,-0.780295851070776,74.52,4.769999999999999,28.09,29.11,0.0,4.37,4.510000000000002,4.509999999999993,1.4399999999999975,0.12,11,2009-11-09,0.0,0.0,0.0,0.3828316839814396
0.6387494220515268,77.08857142857143,82.23666666666666,86.26,79.23,66.3,1,11.6,8.073333333333336,-0.7694148268839381,77.94,55.21,26.76,29.11,0.02,50.44,54.93,54.94999999999999,1.3099999999999987,4.37,11,2009-11-10,0.0,0.0,0.0,0.3828070463597913
0.6518989958787125,79.13714285714286,83.36333333333333,82.61,81.22,68.27,1,9.46,9.353333333333332,-0.7583058084785625,79.23,64.22,27.36,29.03,0.12,9.01,63.82,63.95999999999999,1.4200000000000017,50.44,11,2009-11-11,0.0,0.0,0.0,0.3775592329487127
0.6648553979642866,79.75571428571428,81.79333333333334,76.51,86.26,72.18,0,2.77,7.943333333333335,-0.7469720876965551,81.22,66.62,27.42,29.02,4.37,2.61,62.06,66.57,0.25,9.01,11,2009-11-12,0.0,0.0,0.0,0.3154231511518088
0.6776147890466887,79.19571428571429,76.57333333333332,70.6,82.61,74.52,0,2.9,5.043333333333336,-0.7354170229639858,86.26,67.22,27.42,28.98,50.44,0.64,12.26,67.21,0.7800000000000011,2.61,11,2009-11-13,0.0,0.0,0.0,0.3044840471399827
0.690173388242972,77.82000000000001,71.80666666666666,68.31,76.51,77.94,0,1.37,2.3466666666666685,-0.7236440382959124,82.61,67.25999999999999,26.57,28.95,9.01,0.05,3.3,67.24,1.0500000000000007,0.64,11,2009-11-14,0.0,0.0,0.0,0.3013920256231265
0.7025274741691566,77.08571428571429,71.0,74.09,70.6,79.23,0,4.28,2.8500000000000014,-0.711656622281775,76.51,67.35999999999999,27.31,28.85,2.61,0.1,0.79,67.21999999999998,0.3499999999999978,0.05,11,2009-11-15,0.0,0.0,0.0,0.3006036217303823
0.7146733860429608,76.74428571428572,73.74333333333333,78.83,68.31,81.22,0,4.84,3.4966666666666684,-0.6994583270516471,70.6,67.46999999999998,27.12,28.09,0.64,0.11,0.26,62.96,0.6000000000000014,0.1,11,2009-11-16,0.0,0.0,0.0,0.3005420276762616
0.7266075247685652,74.76285714285714,75.10333333333331,72.39,74.09,86.26,0,5.49,4.870000000000002,-0.6870527672236675,68.31,67.46999999999998,27.83,26.76,0.05,0.0,0.21,12.519999999999992,0.3399999999999998,0.11,11,2009-11-17,0.0,0.0,0.0,0.3004188395680203
0.7383263540031063,73.58285714285715,75.19,74.35,78.83,82.61,0,4.99,5.106666666666668,-0.6744436188329457,74.09,67.6,27.66,27.36,0.1,0.13,0.24,3.639999999999993,0.4800000000000004,0.0,11,2009-11-18,0.0,0.0,0.0,0.3004557960004927
0.749826401204568,72.76714285714286,72.51333333333332,70.8,72.39,76.51,0,4.14,4.873333333333335,-0.661634618242279,78.83,67.69999999999999,27.82,27.42,0.11,0.1,0.23,1.129999999999993,0.3599999999999994,0.13,11,2009-11-19,0.0,0.0,0.0,0.3006405781628546
0.7611042586607742,73.51714285714286,73.66666666666666,75.85,74.35,70.6,0,5.01,4.713333333333335,-0.6486295610349818,72.39,67.69999999999999,27.77,27.42,0.0,0.0,0.2299999999999999,0.4899999999999929,0.4199999999999981,0.1,11,2009-11-20,0.0,0.0,0.0,0.3005297088654375
0.7721565844991641,74.57571428571428,74.12333333333332,75.72,70.8,68.31,0,5.33,4.826666666666668,-0.6354323008901775,74.35,67.67999999999999,27.56,26.57,0.13,0.0,0.0999999999999999,0.4399999999999929,0.5500000000000007,0.0,11,2009-11-21,0.0,0.0,0.0,0.3004557960004927
0.7829801036770624,74.22285714285714,74.39666666666666,71.62,75.85,74.09,0,5.12,5.153333333333335,-0.622046748440868,70.8,67.55999999999999,27.37,27.31,0.1,0.0,0.0,0.3399999999999928,0.5399999999999991,0.0,11,2009-11-22,0.0,0.0,0.0,0.3004681148113168
0.7935716089521472,73.72999999999999,74.24,75.38,75.72,78.83,0,4.67,5.040000000000002,-0.6084768701151264,75.85,63.32999999999999,27.31,27.12,0.0,0.14,0.1399999999999999,0.3699999999999929,0.3599999999999994,0.0,11,2009-11-23,0.0,0.0,0.0,0.300480433622141
0.8039279618328208,74.28285714285714,74.42,76.26,71.62,72.39,0,4.08,4.623333333333336,-0.594726686960764,75.72,13.039999999999992,27.42,27.83,0.0,0.15,0.29,0.5199999999999929,0.3200000000000003,0.14,11,2009-11-24,0.0,0.0,0.0,0.300480433622141
